狼狈	-1.505384633
斩钉截铁	-1.505295678
砖头	-1.505281484
推脱	-1.504825391
说三道四	-1.504825391
失落	-1.504612214
惨遭	-1.504512662
大出血	-1.504360679
无济于事	-1.503818669
响	-1.503731646
视唱	-1.503235801
门子	-1.503235801
苦力	-1.503164965
一辆辆	-1.502982899
生气	-1.502941493
失败	-1.502879308
热水器	-1.502625897
笑里藏刀	-1.502557184
震感	-1.502476523
姑奶奶	-1.502409234
关节	-1.502390626
selfish	-1.501689597
五六七八	-1.501689597
厉鬼	-1.501689597
变化莫测	-1.501689597
住宿费	-1.50159972
讨厌鬼	-1.50157404
焦头烂额	-1.501202706
公章	-1.501049731
染上	-1.501049731
绝望	-1.500543214
彻头彻尾	-1.500454735
鲜血	-1.500416285
老鼠	-1.499453348
4:40	-1.498949941
8百	-1.498949941
Bullshit	-1.498949941
MKT	-1.498949941
slides	-1.498949941
xcttv5.com	-1.498949941
一点点一点	-1.498949941
三百五十	-1.498949941
交配	-1.498949941
六点五十五	-1.498949941
凶相	-1.498949941
刷身份证	-1.498949941
噶西	-1.498949941
布兰	-1.498949941
惨死	-1.498949941
收监	-1.498949941
歌功颂德	-1.498949941
瘦才	-1.498949941
白血球	-1.498949941
祸及	-1.498949941
私仇	-1.498949941
腐蚀性	-1.498949941
遗容	-1.498949941
交接班	-1.498762912
发言稿	-1.498762912
扎手	-1.498762912
按说	-1.498762912
龌龊	-1.498680612
班次	-1.498189722
电话费	-1.497780681
起早贪黑	-1.49777299
白药	-1.497757008
一坨坨	-1.497703663
雷鸣	-1.496697327
惊恐	-1.496680482
水灾	-1.496109038
冰雹	-1.495761305
JJC	-1.495692881
fault	-1.495692881
中巴车	-1.495692881
奴性	-1.495692881
窗门	-1.495692881
聊以自慰	-1.495692881
鱼刺	-1.495087883
齁	-1.494811935
黑漆漆	-1.494764231
唔知	-1.494722383
账目	-1.494546761
无用	-1.494359287
体统	-1.493961655
BS	-1.493911865
虚胖	-1.493779428
病毒	-1.493694499
SB	-1.493173088
且不说	-1.493068458
6点	-1.492941341
无耻	-1.492723187
烧纸	-1.492587863
騙	-1.492032859
VB	-1.491730886
匪夷所思	-1.491702377
屎	-1.491658875
迫	-1.491655138
啉	-1.491588135
unhappy	-1.491473564
泄气	-1.491397
整天	-1.491281249
病人	-1.491084696
扣留	-1.491011961
悲情	-1.490766267
加班费	-1.490737706
冷飕飕	-1.490634497
OT	-1.490603003
修理厂	-1.490427379
拿人	-1.490427379
神经	-1.490111457
一個無	-1.489834204
挂号	-1.489834204
盐酸	-1.489834204
脚骨	-1.489834204
认罪	-1.489834204
雷击	-1.489834204
mifi	-1.488621304
介绍信	-1.488621304
嘥	-1.488621304
枪决	-1.488621304
铁块	-1.488621304
鲠	-1.488621304
礼拜一	-1.488558694
PPT	-1.488052675
自找	-1.487863912
跌入	-1.48784024
磨牙	-1.487827965
慢车	-1.487747085
够呛	-1.487574781
ZF	-1.487425239
起泡	-1.487377545
排山倒海	-1.486643525
杀死	-1.486626114
zf	-1.486569073
沙土	-1.486569073
又	-1.486507249
六小龄	-1.485863902
响声	-1.485827284
不忍	-1.485635077
pm2.5	-1.48555674
急剧	-1.48555674
倒水	-1.485424517
脑袋瓜	-1.484906586
躺倒	-1.484906586
190+	-1.484755279
4:20	-1.484755279
Chaser	-1.484755279
O′	-1.484755279
bastard	-1.484755279
chuo	-1.484755279
citizen	-1.484755279
dame	-1.484755279
eclipse	-1.484755279
lecturer	-1.484755279
portfolio	-1.484755279
refund	-1.484755279
smelly	-1.484755279
一万四	-1.484755279
一点....	-1.484755279
九点四十五	-1.484755279
五经	-1.484755279
供认不讳	-1.484755279
偏巧	-1.484755279
删改	-1.484755279
十天	-1.484755279
大意	-1.484755279
安全门	-1.484755279
安检门	-1.484755279
宫泽	-1.484755279
尖利	-1.484755279
打字员	-1.484755279
新建县	-1.484755279
明令禁止	-1.484755279
暗喻	-1.484755279
沿儿	-1.484755279
猪粪	-1.484755279
瞥	-1.484755279
碍于情面	-1.484755279
老虎凳	-1.484755279
葡萄球菌	-1.484755279
衣家先	-1.484755279
还账	-1.484755279
铺盖	-1.484755279
倒扣	-1.484532057
噎住	-1.484532057
晚班	-1.483606535
热水瓶	-1.483392557
拍片子	-1.482538067
一片汪洋	-1.482340018
行好	-1.482193691
电瓶车	-1.48204298
谁知	-1.481882714
后尘	-1.481842921
心虚	-1.481716454
凶	-1.481558838
垃圾车	-1.481175049
倒流	-1.48097348
报案	-1.480581864
石化	-1.48026351
打哈欠	-1.480249166
5.1.1	-1.480157314
screw	-1.480157314
一個兩	-1.480157314
内忧外患	-1.480157314
官僚主义	-1.480157314
德都	-1.480157314
毛总	-1.480157314
病理学	-1.480157314
硕鼠	-1.480157314
科科都	-1.480157314
跛子	-1.480157314
通牒	-1.480157314
陆运	-1.480157314
颤	-1.479863277
踹	-1.479750853
止住	-1.479228253
難	-1.478924655
亏了	-1.478847009
beta1	-1.478522249
两面派	-1.478522249
亚航	-1.478522249
墙皮	-1.478522249
复数	-1.478522249
言多必失	-1.478442702
转来转去	-1.478419973
嗓门	-1.478193441
刨根问底	-1.477684058
黑乎乎	-1.477606684
低下	-1.477442381
msn	-1.477174332
响铃	-1.477174332
赔礼道歉	-1.477174332
黑锅	-1.476831627
一动不动	-1.476718116
决裂	-1.476585409
眼泡	-1.476255249
省吃俭用	-1.475491542
与世隔绝	-1.473818952
通货膨胀	-1.473397823
剪不断理还乱	-1.473053755
翻云覆雨	-1.473053755
逻辑学	-1.473053755
预感	-1.472796259
成心	-1.472469594
白班	-1.472243255
八点	-1.471783495
劝退	-1.471652909
十点四十	-1.471652909
夷为平地	-1.471652909
肠胃病	-1.471652909
说媒	-1.471652909
错失良机	-1.471652909
恶习	-1.470698002
抖	-1.470607238
毒瘤	-1.470516525
清醒	-1.470506723
渣	-1.470372538
咬牙切齿	-1.47014032
恥	-1.470055359
Econ	-1.469844545
aq	-1.469844545
assignments	-1.469844545
两千五	-1.469844545
势单力薄	-1.469844545
化验室	-1.469844545
息事宁人	-1.469844545
特需	-1.469844545
生父	-1.469844545
电疗	-1.469844545
趔趄	-1.469844545
誤	-1.469768601
data	-1.469713973
脚趾	-1.469713092
取消	-1.469343384
涕	-1.468644736
肋骨	-1.468575439
姦	-1.468569137
	-1.468569137
楼道	-1.468554192
沉重	-1.468422543
无缘	-1.468413111
食言	-1.468381596
力气活	-1.468245854
风吹草动	-1.468245854
抗议	-1.468111177
住院	-1.468050398
稿子	-1.467854554
五六	-1.467743797
暴殄天物	-1.46719117
反常	-1.467092693
语法	-1.46683196
家破人亡	-1.46680369
转道	-1.46680369
天昏地暗	-1.466630366
殉情	-1.466410292
听力	-1.466314962
电瓶	-1.466243909
否决	-1.465907523
认命	-1.465754245
僵硬	-1.465736284
急急忙忙	-1.46565018
制止	-1.465639248
板床	-1.465218239
停	-1.46474129
脸色	-1.464561416
小腿	-1.46451492
藿香	-1.464245083
电线	-1.464219051
0:30	-1.464002127
ESSAY	-1.464002127
Economic	-1.464002127
ISP	-1.464002127
JCSS	-1.464002127
bugs	-1.464002127
diaos	-1.464002127
oops	-1.464002127
sentimental	-1.464002127
sonic	-1.464002127
vodafone	-1.464002127
一千七	-1.464002127
三四日	-1.464002127
上甘岭	-1.464002127
两点三	-1.464002127
代书	-1.464002127
冤假错案	-1.464002127
劣质品	-1.464002127
告老还乡	-1.464002127
唐门	-1.464002127
天行道	-1.464002127
希特	-1.464002127
心慈手软	-1.464002127
易燃易爆	-1.464002127
有口难言	-1.464002127
杀虫药	-1.464002127
横截面	-1.464002127
死有余辜	-1.464002127
沙希	-1.464002127
消毒剂	-1.464002127
滥发	-1.464002127
火爆爆	-1.464002127
王庄	-1.464002127
王立霞	-1.464002127
电汇	-1.464002127
疑案	-1.464002127
病灶	-1.464002127
瘟神	-1.464002127
管辖	-1.464002127
网申	-1.464002127
而家	-1.464002127
胸椎	-1.464002127
要略	-1.464002127
证据法	-1.464002127
诊断书	-1.464002127
语用	-1.464002127
诱奸	-1.464002127
赤脚	-1.464002127
轮轴	-1.464002127
辩护律师	-1.464002127
通假	-1.464002127
逼近	-1.464002127
酚酞	-1.464002127
雌黄	-1.464002127
静冈	-1.464002127
韵达	-1.464002127
龚玲娜	-1.464002127
打车	-1.463940853
迷路	-1.463851103
suffer	-1.463725342
云歌	-1.463725342
核辐射	-1.463725342
梦梦梦	-1.463725342
负极	-1.463725342
四点五十	-1.463669979
烧着	-1.463618872
汗如雨下	-1.463107544
口罩	-1.462919493
寄生虫	-1.462893109
浪费	-1.462625405
糊里糊涂	-1.462023198
办事	-1.461967969
干巴巴	-1.461610847
proposal	-1.461478252
荒无人烟	-1.461478252
疚	-1.461243854
5:30	-1.461081083
义务劳动	-1.460392588
刹住	-1.460392588
絞	-1.460392588
谎报	-1.460392588
九点一	-1.459859267
前轮	-1.459644658
情况	-1.459635058
同情心	-1.459342963
难民	-1.458979567
疙瘩	-1.458854309
炎	-1.45854117
扰	-1.458499329
罪行	-1.458009749
犯罪	-1.457751543
Sick	-1.457002616
gmat	-1.457002616
py	-1.457002616
一点十	-1.457002616
一陣陣	-1.457002616
书包带	-1.457002616
六点三	-1.457002616
备勤	-1.457002616
寒蝉	-1.457002616
巴拉巴拉巴拉	-1.457002616
楼下	-1.457002616
滑石粉	-1.457002616
琴日仲	-1.457002616
翻译器	-1.457002616
肘关节	-1.457002616
胆寒	-1.457002616
苦活	-1.457002616
骨膜	-1.457002616
份饭	-1.456855377
research	-1.456825927
饶	-1.456146277
熏	-1.455970268
通讯录	-1.455877531
撬	-1.455828453
有期徒刑	-1.455804535
血腥	-1.454639948
切线	-1.454474456
吞吞吐吐	-1.454474456
扭打	-1.454474456
狗生	-1.454474456
老实巴交	-1.454474456
老虎钳	-1.454474456
于事无补	-1.454374159
老老实实	-1.453839236
光缆	-1.453170339
单选	-1.453170339
悲歌	-1.453170339
挫男	-1.453170339
溃败	-1.453170339
死	-1.45279509
12315	-1.452374567
逍遥法外	-1.452374567
NN	-1.451787127
行径	-1.451787127
accounting	-1.451452598
吊扇	-1.451452598
烟鬼	-1.450934522
活埋	-1.450752191
阉	-1.450071908
民法	-1.450017606
陷害	-1.44996898
交班	-1.449758493
斗争	-1.449521434
关掉	-1.448952275
擠	-1.448677723
门框	-1.44785014
偷走	-1.446950366
撞	-1.446832605
管子	-1.446769517
门诊部	-1.446769517
画图	-1.446660111
蓬头垢面	-1.44599402
延迟	-1.445688882
冠冕堂皇	-1.445507811
轰隆隆	-1.445157964
凸	-1.445063253
裁判	-1.444972496
淚	-1.444827605
梦游	-1.444777766
什麽	-1.443957028
座机	-1.443801402
图纸	-1.443608063
大嗓门	-1.443604341
B+	-1.443538484
三...	-1.443538484
瑾轩	-1.443538484
病原	-1.443538484
说头	-1.443538484
铁笼	-1.443538484
难	-1.443392971
节奏	-1.443282836
一窍不通	-1.44298104
膘	-1.442855107
SI	-1.442684859
AE	-1.44248647
秃顶	-1.441511274
密密麻麻	-1.441269668
乏	-1.441073715
蜕皮	-1.440745835
36h	-1.440570334
8k	-1.440570334
Finn	-1.440570334
WSS	-1.440570334
Wc	-1.440570334
awkward	-1.440570334
wwwwb3ef.com	-1.440570334
一两万	-1.440570334
一個極	-1.440570334
五六七	-1.440570334
公选	-1.440570334
废渣	-1.440570334
房训	-1.440570334
扥	-1.440570334
爆冷门	-1.440570334
积劳成疾	-1.440570334
空格键	-1.440570334
遮天蔽日	-1.440570334
黑市	-1.440570334
禽流感	-1.439632777
考卷	-1.439572445
发情	-1.439285299
我才	-1.438777535
力学	-1.43869727
渣滓	-1.43799405
痛哭	-1.437904041
::	-1.437873849
Omg	-1.437755272
懲	-1.437755272
线板	-1.437755272
商贩	-1.437618478
趾甲	-1.437618478
空空	-1.437082418
万劫不复	-1.436648503
隐形眼镜	-1.43663744
颓废	-1.436381375
800m	-1.436246157
顫	-1.436246157
阿阿	-1.435825491
尬	-1.435638045
analysis	-1.435586899
badly	-1.435586899
fever	-1.435586899
互殴	-1.435586899
人身自由	-1.435586899
催肥	-1.435586899
危在旦夕	-1.435586899
批捕	-1.435586899
肓	-1.435586899
非机动车	-1.435586899
倒班	-1.434952129
多此一举	-1.434952129
鬼魂	-1.434952129
目击者	-1.434116128
呼声	-1.433945913
单方面	-1.433844434
孽障	-1.433844434
怒发冲冠	-1.433844434
明示	-1.433844434
求人	-1.433829816
1点	-1.433787166
落差	-1.433765565
体质	-1.433723949
出面	-1.433625032
换班	-1.432912458
去世	-1.432029948
先人	-1.431837644
黑炭	-1.431406204
连环	-1.431086792
克制	-1.431039891
100°	-1.43077462
250+	-1.43077462
2E	-1.43077462
3.4	-1.43077462
368582	-1.43077462
3:33	-1.43077462
550D	-1.43077462
72年	-1.43077462
8.45	-1.43077462
87%	-1.43077462
0.01	-1.43077462
0.1	-1.43077462
==+	-1.43077462
ARP	-1.43077462
BUSY	-1.43077462
DELAY	-1.43077462
ECON	-1.43077462
Eviews	-1.43077462
H7N7	-1.43077462
J:	-1.43077462
LOSE	-1.43077462
Plank	-1.43077462
SHSH	-1.43077462
T_T...	-1.43077462
WRONG	-1.43077462
aaaaaaaaa	-1.43077462
alert	-1.43077462
asleep.	-1.43077462
blacklist	-1.43077462
ctnet	-1.43077462
greentea	-1.43077462
gwy	-1.43077462
harsh	-1.43077462
help...	-1.43077462
ibm	-1.43077462
icbc	-1.43077462
lzh	-1.43077462
mino	-1.43077462
mrt	-1.43077462
nano6	-1.43077462
ngo	-1.43077462
phil	-1.43077462
projet	-1.43077462
required	-1.43077462
xn	-1.43077462
一條褲	-1.43077462
一点五十五	-1.43077462
一門課	-1.43077462
一陣風	-1.43077462
一隻貓	-1.43077462
一點過	-1.43077462
万五	-1.43077462
临终	-1.43077462
为富不仁	-1.43077462
二十二三	-1.43077462
亮晃晃	-1.43077462
仲来	-1.43077462
优姬	-1.43077462
伤害罪	-1.43077462
保不齐	-1.43077462
倏地	-1.43077462
关岭	-1.43077462
内燃机	-1.43077462
再者说	-1.43077462
再霖	-1.43077462
初交	-1.43077462
割地	-1.43077462
力灿	-1.43077462
印鉴	-1.43077462
又训	-1.43077462
呼号	-1.43077462
咫尺	-1.43077462
哈热	-1.43077462
因了	-1.43077462
声息	-1.43077462
大谱	-1.43077462
失真	-1.43077462
失音	-1.43077462
子照	-1.43077462
存疑	-1.43077462
客居	-1.43077462
工商行	-1.43077462
左训	-1.43077462
忽闻	-1.43077462
成日霖	-1.43077462
我保	-1.43077462
我升	-1.43077462
拟题	-1.43077462
择校生	-1.43077462
数说	-1.43077462
无人过问	-1.43077462
无明火	-1.43077462
时序	-1.43077462
昭雪	-1.43077462
末梢神经	-1.43077462
正比例	-1.43077462
殯	-1.43077462
永定县	-1.43077462
渺无人烟	-1.43077462
潘某	-1.43077462
爱城	-1.43077462
犟脾气	-1.43077462
狗尾续貂	-1.43077462
狼子野心	-1.43077462
甘日	-1.43077462
甘济	-1.43077462
电火花	-1.43077462
疫病	-1.43077462
痛心	-1.43077462
痪	-1.43077462
百思不解	-1.43077462
盖板	-1.43077462
砂浆	-1.43077462
碎块	-1.43077462
秽土	-1.43077462
素万那普	-1.43077462
紧迫性	-1.43077462
罪责	-1.43077462
置若罔闻	-1.43077462
萧炎	-1.43077462
行清	-1.43077462
詹姆	-1.43077462
语态	-1.43077462
调停	-1.43077462
贤珠	-1.43077462
贴	-1.43077462
超大声	-1.43077462
都木有	-1.43077462
酲	-1.43077462
金信	-1.43077462
金燕西	-1.43077462
钢条	-1.43077462
铜山县	-1.43077462
铡刀	-1.43077462
雨脚	-1.43077462
雨雨	-1.43077462
雾气腾腾	-1.43077462
震天动地	-1.43077462
霖佐	-1.43077462
霖训	-1.43077462
食不甘味	-1.43077462
麻麻心	-1.43077462
黄图	-1.43077462
杂草丛生	-1.430410452
状告	-1.430410452
禁放	-1.430410452
背运	-1.430410452
超员	-1.430410452
5:40	-1.430337607
安葬	-1.430337607
帮倒忙	-1.430306386
脱逃	-1.430306386
添油加醋	-1.430289042
神经性	-1.430289042
摇摆不定	-1.430270362
急性子	-1.43024489
伤疤	-1.42978528
一塌糊涂	-1.429414445
掉	-1.429304225
差一点	-1.428832772
寻求	-1.428805993
卡马乔	-1.428701361
架不住	-1.42844364
滚蛋	-1.428170703
亂	-1.427742908
青光眼	-1.427534221
叮	-1.427235687
一事无成	-1.426995706
火烛	-1.426854722
confused	-1.426613126
材料力学	-1.426613126
蹉	-1.426613126
体温	-1.42657333
综合征	-1.426550778
冤枉路	-1.42637845
兴奋剂	-1.426267464
人去楼空	-1.426224107
生人	-1.425898521
航班	-1.425585232
霹	-1.425465076
1:05	-1.425303534
stupid	-1.42526159
经济危机	-1.424969841
budget	-1.424735002
一百六	-1.424735002
地价	-1.424735002
妒忌心	-1.424735002
掉包	-1.424735002
断交	-1.424735002
米亚内	-1.424735002
纪要	-1.424640201
脚步声	-1.424422041
中指	-1.424271367
满清	-1.423833318
ccav	-1.423469793
数落	-1.423469793
根子	-1.423273368
穷人	-1.422994135
坚决	-1.42251328
干什么	-1.422367878
沙尘	-1.422222979
于心不忍	-1.422176248
语塞	-1.422081844
bug	-1.422023295
游手好闲	-1.421935699
冻	-1.421857237
打嗝	-1.421465409
查出	-1.421424345
偏方	-1.421139545
噱	-1.421111694
手指甲	-1.42060086
哀伤	-1.420513966
缴	-1.420465047
无助	-1.420378307
垃圾堆	-1.419838237
一去不复返	-1.419751169
补救	-1.419483704
删	-1.419405667
assignment	-1.419128798
2:50	-1.418795622
IE10	-1.418795622
T0T	-1.418795622
TBB	-1.418795622
bz	-1.418795622
iOS6.1.3	-1.418795622
switch	-1.418795622
╬	-1.418795622
九四年	-1.418795622
交通岗	-1.418795622
仲比	-1.418795622
做手脚	-1.418795622
关停	-1.418795622
凶杀	-1.418795622
十二点二十	-1.418795622
工棚	-1.418795622
工薪族	-1.418795622
悲叹	-1.418795622
扯谎	-1.418795622
推延	-1.418795622
林志炫才	-1.418795622
某团	-1.418795622
灰沉沉	-1.418795622
牙冠	-1.418795622
督察	-1.418795622
碧咸	-1.418795622
罗宾森	-1.418795622
腐肉	-1.418795622
观音土	-1.418795622
轍	-1.418795622
遗传病	-1.418795622
鸡舍	-1.418795622
黄田	-1.418795622
黎真	-1.418795622
︴	-1.418795622
冒失鬼	-1.418597908
血常规	-1.418558361
失身	-1.417860006
我好	-1.417688671
肩周炎	-1.417459805
敲敲	-1.417355567
不道德	-1.416763784
就范	-1.416751677
接线员	-1.416751677
3点	-1.41599364
到头来	-1.415879433
排挤	-1.415662315
尸	-1.415627347
一大早	-1.415366137
7:20	-1.415338257
钉子	-1.414767233
了事	-1.414629427
恶人	-1.414529791
1km	-1.414357113
31%	-1.414357113
gre	-1.414357113
二泉映月	-1.414357113
人烟稀少	-1.414357113
密码箱	-1.414357113
广电局	-1.414357113
汇票	-1.414357113
甘多	-1.414357113
老顽固	-1.414357113
蠢笨	-1.414357113
记大过	-1.414357113
说尽	-1.414357113
懊恼	-1.414194281
具	-1.414182649
饥	-1.413731558
犊	-1.41292348
psv	-1.41204368
低三下四	-1.41204368
封建迷信	-1.41204368
打工族	-1.41204368
推子	-1.41204368
以为	-1.41179111
腰椎	-1.411448796
梦见	-1.411170032
好歹	-1.411057851
≤	-1.410128465
七窍	-1.409663855
吸食	-1.409663855
忿	-1.409663855
果我	-1.409663855
转脸	-1.409663855
陈某	-1.409663855
烫	-1.409263753
厄运	-1.40914733
心惊	-1.409116564
tired.	-1.408448144
八点四十	-1.408448144
发情期	-1.408448144
嫌疑犯	-1.408448144
髒	-1.408250314
OMG	-1.40820114
40+	-1.408038993
摸黑	-1.407484916
1942	-1.407214733
房门	-1.406863565
忽悠	-1.406766718
困乏	-1.406480773
欠债	-1.406382434
谈何容易	-1.406294351
封杀	-1.405519147
昏天黑地	-1.405330574
惩罚	-1.403985402
屍	-1.403894631
物理	-1.403666789
冷水	-1.40340456
数理化	-1.403280999
呼吸系统	-1.40283474
做题	-1.402729312
青筋	-1.402565843
一会会	-1.402205973
饥荒	-1.402205973
头班车	-1.401699563
发愣	-1.401360264
踉跄	-1.401360264
占线	-1.400934223
弄巧成拙	-1.400934223
考雅思	-1.400934223
这么着	-1.400934223
念经	-1.400550009
下腹	-1.400383301
乱动	-1.400319809
哭哭啼啼	-1.400319809
登机口	-1.399909096
政治学	-1.399643159
直肠子	-1.399643159
公式	-1.399490384
vb	-1.399257583
西经	-1.399174777
四点十	-1.398596104
夸夸其谈	-1.398596104
嫑	-1.398596104
责问	-1.398596104
顶岗	-1.398596104
坏	-1.398151537
电热毯	-1.39769656
宜家	-1.397288708
akb	-1.3970013
jer	-1.3970013
油路	-1.3970013
现当代	-1.3970013
鞭挞	-1.3970013
置之不理	-1.396887851
数列	-1.39686516
咽下	-1.39661525
意识	-1.396547437
肆虐	-1.396461129
一把把	-1.39643302
8.3	-1.396142273
靶子	-1.396142273
不伦不类	-1.395950382
毒	-1.395818245
充饥	-1.395578951
温度计	-1.395407842
好气	-1.395338329
滯	-1.395239216
咕噜噜	-1.394846753
Hurt	-1.394276676
fed	-1.394276676
reset	-1.394276676
卷宗	-1.394276676
和数	-1.394276676
在超	-1.394276676
培养基	-1.394276676
审讯	-1.394276676
左成	-1.394276676
干眼症	-1.394276676
拉丁文	-1.394276676
撕裂	-1.394276676
晓之以理	-1.394276676
淋病	-1.394276676
满处	-1.394276676
短路	-1.394276676
银票	-1.394276676
风声鹤唳	-1.394276676
胆小	-1.394157521
鼻息	-1.394122894
12306	-1.394078953
ATM	-1.393913103
休战	-1.393283796
大洞	-1.393283796
偿命	-1.392707645
改期	-1.392495733
密集	-1.392370602
赤裸裸	-1.392339341
sd	-1.392179071
娘娘腔	-1.391521957
战战兢兢	-1.390974339
O_O	-1.390854837
仇家	-1.390854837
开快车	-1.390854837
照搬	-1.390854837
订正	-1.390854837
请罪	-1.390854837
纳尼	-1.390609835
为人师表	-1.390483433
睜	-1.389655373
长一智	-1.389536778
决堤	-1.389450773
不好	-1.388997484
槽	-1.388695286
4:50	-1.388563054
6:55	-1.388563054
7.5	-1.388563054
7w	-1.388563054
Eponine	-1.388563054
SIII	-1.388563054
Tax	-1.388563054
Unhappy	-1.388563054
defense	-1.388563054
hs	-1.388563054
office2013	-1.388563054
psychology	-1.388563054
recording	-1.388563054
topik	-1.388563054
′°	-1.388563054
七点二十五	-1.388563054
串行	-1.388563054
介词	-1.388563054
仲发	-1.388563054
低等	-1.388563054
修文	-1.388563054
候诊室	-1.388563054
冬冷夏	-1.388563054
华士	-1.388563054
又霖	-1.388563054
哀叫	-1.388563054
宇恒	-1.388563054
座子	-1.388563054
开户行	-1.388563054
惹事生非	-1.388563054
持械	-1.388563054
正坐	-1.388563054
溜之大吉	-1.388563054
灵溪	-1.388563054
留堂	-1.388563054
痉	-1.388563054
石小猛	-1.388563054
算总账	-1.388563054
粒细胞	-1.388563054
虚设	-1.388563054
西特	-1.388563054
覆没	-1.388563054
近战	-1.388563054
都仲有	-1.388563054
都楞	-1.388563054
阿巴特	-1.388563054
雪暴	-1.388563054
霉斑	-1.388563054
领读	-1.388563054
鳓	-1.388563054
丧生	-1.38832444
丹娘	-1.38832444
函电	-1.38832444
开标	-1.38832444
蓄意	-1.38832444
骨质增生	-1.38832444
o′	-1.388276712
狼心狗肺	-1.388244893
十万八	-1.388228983
傻眼	-1.387818819
受伤	-1.387507442
shut	-1.387373936
轮奸	-1.387314182
大吵大闹	-1.387177242
文言文	-1.38705855
抹黑	-1.386355456
巴豆	-1.386253627
	-1.386253627
眼泪	-1.386152026
买不起	-1.386059349
挑拨离间	-1.385846785
入魔	-1.385640869
垮	-1.38555789
内分泌	-1.385418843
急匆匆	-1.385342563
死气沉沉	-1.385342563
变压器	-1.385201152
辞退	-1.385201152
疏忽大意	-1.384661569
药理学	-1.384661569
走极端	-1.384661569
返修	-1.384661569
鬼门关	-1.384564097
怎么着	-1.384313437
人家	-1.384217399
讨债	-1.384052226
吓坏	-1.383877901
审理	-1.383661817
编译	-1.383661817
掀	-1.383468407
旷课	-1.383352223
洁癖	-1.382873394
大半	-1.382568596
满身	-1.382401038
bitch	-1.381496867
围攻	-1.381419682
失之交臂	-1.381331983
扔	-1.381116651
元凶	-1.381034526
电话簿	-1.381034526
操行	-1.380751044
不齿	-1.380222239
五三	-1.380222239
奚落	-1.380222239
甘迟	-1.380222239
惚	-1.380150892
把门	-1.379962628
自作主张	-1.379843757
作业	-1.379799011
捱	-1.379636251
斯巴达克斯	-1.379164283
31°	-1.378886773
abcd	-1.378886773
主要矛盾	-1.378886773
八点四十五	-1.378886773
妇孺	-1.378886773
抄家	-1.378886773
排除法	-1.378886773
搧	-1.378886773
杨璐璐	-1.378886773
种族歧视	-1.378886773
进关	-1.378886773
金霉素	-1.378886773
滚开	-1.378849299
鱼腥味	-1.378760948
检票口	-1.378735782
要饭	-1.378719004
节食	-1.378417671
愧疚	-1.378257106
廉耻	-1.37815301
值班室	-1.377859422
私自	-1.377859422
二点	-1.377774283
脑门子	-1.377665794
人情	-1.377639248
冒失	-1.377314362
苦果	-1.377314362
诸如此类	-1.377147491
冷血	-1.376830002
怕	-1.376818218
游民	-1.376498276
醉汉	-1.376325951
不够意思	-1.376215382
红绿灯	-1.375486375
GCD	-1.375437594
动气	-1.375437594
耳鼻喉科	-1.375437594
论述	-1.375437594
孕吐	-1.375352155
落井下石	-1.375352155
蔫	-1.374981937
況	-1.374937323
H7N9	-1.374180013
药片	-1.374175153
红眼	-1.374140253
天知道	-1.37398955
seminar	-1.373667743
所以然	-1.373667743
泡面	-1.373166065
呆滞	-1.372878211
社保	-1.372853559
大庭广众	-1.372641852
回执	-1.372590889
班车	-1.372440209
催人泪下	-1.372347276
眼袋	-1.372059868
地勤	-1.37186665
始发站	-1.37186665
险恶	-1.371633933
死伤	-1.371346197
泣不成声	-1.371017408
不自量	-1.370954127
馊主意	-1.370954127
剧烈	-1.370648153
不好惹	-1.370033479
文档	-1.369989945
钥匙	-1.369900707
放血	-1.369674654
听天由命	-1.369145154
冷风	-1.369011824
#NAME?	-1.368965715
0.19	-1.368965715
0:45	-1.368965715
010-69738604	-1.368965715
4:00:00	-1.368965715
4:00	-1.368965715
11.4	-1.368965715
12366	-1.368965715
1356	-1.368965715
1644	-1.368965715
2.37	-1.368965715
20:55	-1.368965715
24+	-1.368965715
2425	-1.368965715
3001	-1.368965715
300G	-1.368965715
3194	-1.368965715
4.33	-1.368965715
4:18	-1.368965715
50°	-1.368965715
5150万	-1.368965715
5:18	-1.368965715
650ml	-1.368965715
66万	-1.368965715
7.55	-1.368965715
7.90%	-1.368965715
72%	-1.368965715
78点	-1.368965715
8:03	-1.368965715
91000	-1.368965715
AKB0048	-1.368965715
Ab	-1.368965715
B30	-1.368965715
Ctrl+v	-1.368965715
DEF	-1.368965715
DLR	-1.368965715
DS2	-1.368965715
Disgusting	-1.368965715
Draft	-1.368965715
E:	-1.368965715
EGHY	-1.368965715
FM1017	-1.368965715
FRANCE	-1.368965715
Fantine	-1.368965715
G92	-1.368965715
GBA	-1.368965715
Gre	-1.368965715
Idiot	-1.368965715
Investment	-1.368965715
Itouch	-1.368965715
K....	-1.368965715
KKT	-1.368965715
LBE	-1.368965715
LMH	-1.368965715
Luka	-1.368965715
MLA	-1.368965715
NHS	-1.368965715
NOTES	-1.368965715
OBB	-1.368965715
PM0.5	-1.368965715
Pressure	-1.368965715
QUIZ	-1.368965715
RTS	-1.368965715
Reference	-1.368965715
S19	-1.368965715
S60V5	-1.368965715
SNCF	-1.368965715
SOC	-1.368965715
SS6	-1.368965715
Sars	-1.368965715
Sn	-1.368965715
Strauss	-1.368965715
SuperShow	-1.368965715
TAT......	-1.368965715
TT.TT	-1.368965715
Tutor	-1.368965715
